State,Speed,Gender,Age
Alabama,25,Male,86
Alabama,25,Male,75
Alabama,25,Male,63
Alabama,25,Male,71
Alabama,25,Male,27
Alabama,25,Male,3
Alabama,25,Male,51
Alabama,25,Male,29
Alabama,23,Male,24
Alabama,20,Male,90
Alabama,20,Male,68
Alabama,20,Male,55
Alabama,20,Male,25
Alabama,20,Male,46
Alabama,20,Male,25
Alabama,20,Male,57
Alabama,20,Male,71
Alabama,20,Male,40
Alabama,20,Male,21
Alabama,20,Male,39
Alabama,20,Male,69
Alabama,20,Male,57
Alabama,20,Male,56
Alabama,15,Male,24
Alabama,15,Male,18
Alabama,15,Male,38
Alabama,15,Male,17
Alabama,15,Male,76
Alabama,15,Male,47
Alabama,15,Male,24
Alabama,15,Male,22
Alabama,15,Male,62
Alabama,15,Male,60
Alabama,15,Male,64
Alabama,15,Male,5
Alabama,15,Male,84
Alabama,15,Male,36
Alabama,15,Male,47
Alabama,15,Male,83
Alabama,15,Male,80
Alabama,15,Male,31
Alabama,15,Male,27
Alabama,15,Male,45
Alabama,15,Male,45
Alabama,15,Male,81
Alabama,15,Male,61
Alabama,14,Male,68
Alabama,10,Male,91
Alabama,10,Male,43
Alabama,10,Male,18
Alabama,10,Male,19
Alabama,10,Male,83
Alabama,10,Male,49
Alabama,10,Male,49
Alabama,10,Male,19
Alabama,10,Male,9
Alabama,10,Male,42
Alabama,10,Male,45
Alabama,10,Male,63
Alabama,10,Male,19
Alabama,10,Male,62
Alabama,9,Male,90
Alabama,7,Male,38
Alabama,5,Male,60
Alabama,5,Male,19
Alabama,5,Male,56
Alabama,5,Male,47
Alabama,5,Male,36
Alabama,5,Male,6
Alabama,5,Male,9
Alabama,5,Male,76
Alabama,5,Male,51
Alabama,5,Male,56
Alabama,5,Male,43
Alabama,5,Male,33
Alabama,5,Male,43
Alabama,5,Male,36
Alabama,5,Male,40
Alabama,5,Male,54
Alabama,5,Male,81
Alabama,3,Male,86
Alabama,3,Male,57
Alabama,0,Male,38
Alabama,0,Male,87
Alabama,0,Male,20
Alabama,0,Male,50
Alabama,0,Male,52
Alabama,0,Male,63
Alabama,0,Male,31
Alabama,0,Male,37
Alabama,0,Male,51
Alabama,0,Male,27
Alabama,0,Male,25
Alabama,0,Male,53
Alabama,0,Male,87
Alabama,0,Male,36
Alabama,0,Male,51
Alabama,0,Male,36
Alabama,0,Male,3
Alabama,0,Male,87
Alabama,0,Male,51
Alabama,0,Male,26
Alabama,0,Male,56
Alabama,0,Male,45
Alabama,0,Male,54
Alabama,0,Male,29
Alabama,0,Male,39
Alabama,0,Male,45
Alabama,0,Male,57
Alabama,0,Male,31
Alabama,0,Male,73
Alabama,0,Male,33
Alabama,0,Male,66
Alabama,0,Male,51
Alabama,0,Male,35
Alabama,0,Male,52
Alabama,0,Male,34
Alabama,0,Male,54
Alabama,0,Male,40
Alabama,0,Male,60
Alabama,0,Male,42
Alabama,0,Male,26
Alabama,0,Male,51
Alabama,0,Male,22
Alabama,0,Male,33
Alabama,0,Male,39
Alabama,0,Male,53
Alabama,0,Male,23
Alabama,0,Male,56
Alabama,0,Male,21
Alabama,0,Male,22
Alabama,0,Male,25
Alabama,0,Male,57
Alabama,0,Male,52
Alabama,0,Male,11
Alabama,0,Male,54
Alabama,0,Male,35
Alabama,0,Male,41
Alabama,0,Male,75
Alabama,0,Male,53
Alabama,0,Male,38
Alabama,0,Male,84
Alabama,0,Male,44
Alabama,0,Male,54
Alabama,0,Male,59
Alabama,0,Male,55
Alabama,0,Male,59
Alabama,0,Male,70
Alabama,0,Male,56
Alabama,0,Male,52
Alabama,0,Male,36
Alabama,0,Male,5
Alabama,0,Male,20
Alabama,0,Male,54
Alabama,0,Male,54
Alabama,0,Male,42
Alabama,0,Male,65
Alabama,0,Male,44
Alabama,0,Male,55
Alabama,0,Male,70
Alabama,0,Male,42
Alabama,0,Male,46
Alabama,0,Male,48
Alabama,0,Male,24
Alabama,0,Male,60
Alabama,0,Male,24
Alabama,0,Male,57
Alabama,0,Male,33
Alabama,0,Male,75
Alabama,0,Male,36
Alabama,0,Male,46
Alabama,0,Male,35
Alabama,0,Male,33
Alabama,0,Male,46
Alabama,0,Male,3
Alabama,0,Male,7
Alabama,0,Male,6
Alabama,0,Male,23
Alabama,0,Male,37
Alabama,100,Female,22
Alabama,96,Female,21
Alabama,96,Female,23
Alabama,95,Female,48
Alabama,85,Female,34
Alabama,85,Female,44
Alabama,85,Female,14
Alabama,85,Female,41
Alabama,85,Female,9
Alabama,85,Female,34
Alabama,80,Female,20
Alabama,80,Female,24
Alabama,80,Female,71
Alabama,80,Female,43
Alabama,80,Female,26
Alabama,80,Female,53
Alabama,80,Female,38
Alabama,80,Female,18
Alabama,75,Female,25
Alabama,75,Female,16
Alabama,75,Female,21
Alabama,75,Female,31
Alabama,75,Female,17
Alabama,75,Female,17
Alabama,75,Female,31
Alabama,75,Female,20
Alabama,75,Female,19
Alabama,75,Female,19
Alabama,75,Female,21
Alabama,75,Female,23
Alabama,75,Female,2
Alabama,75,Female,24
Alabama,73,Female,19
Alabama,71,Female,22
Alabama,70,Female,50
Alabama,70,Female,32
Alabama,70,Female,74
Alabama,70,Female,50
Alabama,70,Female,27
Alabama,70,Female,40
Alabama,70,Female,27
Alabama,70,Female,32
Alabama,70,Female,2
Alabama,70,Female,73
Alabama,70,Female,56
Alabama,70,Female,26
Alabama,70,Female,46
Alabama,70,Female,58
Alabama,70,Female,34
Alabama,70,Female,30
Alabama,70,Female,37
Alabama,70,Female,67
Alabama,70,Female,27
Alabama,70,Female,42
Alabama,70,Female,18
Alabama,70,Female,26
Alabama,70,Female,64
Alabama,70,Female,52
Alabama,66,Female,69
Alabama,66,Female,16
Alabama,66,Female,14
Alabama,66,Female,15
Alabama,65,Female,65
Alabama,65,Female,18
Alabama,65,Female,49
Alabama,65,Female,22
Alabama,65,Female,29
Alabama,65,Female,51
Alabama,65,Female,72
Alabama,65,Female,49
Alabama,65,Female,32
Alabama,65,Female,13
Alabama,65,Female,12
Alabama,65,Female,10
Alabama,65,Female,4
Alabama,65,Female,62
Alabama,65,Female,41
Alabama,65,Female,18
Alabama,65,Female,18
Alabama,65,Female,36
Alabama,65,Female,26
Alabama,65,Female,18
Alabama,65,Female,12
Alabama,65,Female,35
Alabama,65,Female,51
Alabama,65,Female,21
Alabama,65,Female,44
Alabama,65,Female,27
Alabama,65,Female,48
Alabama,65,Female,35
Alabama,65,Female,30
Alabama,65,Female,29
Alabama,65,Female,38
Alabama,65,Female,28
Alabama,65,Female,39
Alabama,65,Female,36
Alabama,65,Female,32
Alabama,65,Female,20
Alabama,62,Female,20
Alabama,62,Female,45
Alabama,62,Female,66
Alabama,60,Female,42
Alabama,60,Female,37
Alabama,60,Female,40
Alabama,60,Female,24
Alabama,60,Female,36
Alabama,60,Female,5
Alabama,60,Female,43
Alabama,60,Female,31
Alabama,60,Female,19
Alabama,60,Female,2
Alabama,60,Female,34
Alabama,60,Female,34
Alabama,60,Female,32
Alabama,60,Female,53
Alabama,60,Female,37
Alabama,60,Female,34
Alabama,60,Female,47
Alabama,60,Female,36
Alabama,60,Female,68
Alabama,60,Female,5
Alabama,60,Female,39
Alabama,60,Female,36
Alabama,60,Female,17
Alabama,60,Female,20
Alabama,60,Female,30
Alabama,55,Female,47
Alabama,55,Female,17
Alabama,55,Female,29
Alabama,55,Female,59
Alabama,55,Female,1
Alabama,55,Female,31
Alabama,55,Female,57
Alabama,55,Female,62
Alabama,55,Female,19
Alabama,55,Female,32
Alabama,55,Female,64
Alabama,55,Female,29
Alabama,55,Female,32
Alabama,55,Female,56
Alabama,55,Female,56
Alabama,55,Female,56
Alabama,55,Female,54
Alabama,55,Female,69
Alabama,55,Female,58
Alabama,55,Female,16
Alabama,55,Female,12
Alabama,55,Female,18
Alabama,55,Female,12
Alabama,55,Female,8
Alabama,55,Female,13
Alabama,55,Female,14
Alabama,55,Female,13
Alabama,55,Female,9
Alabama,55,Female,30
Alabama,55,Female,12
Alabama,55,Female,17
Alabama,55,Female,30
Alabama,55,Female,30
Alabama,55,Female,67
Alabama,55,Female,68
Alabama,55,Female,27
Alabama,55,Female,27
Alabama,55,Female,50
Alabama,55,Female,77
Alabama,55,Female,35
Alabama,55,Female,37
Alabama,55,Female,8
Alabama,55,Female,9
Alabama,55,Female,24
Alabama,55,Female,23
Alabama,55,Female,3
Alabama,55,Female,2
Alabama,55,Female,1
Alabama,55,Female,2
Alabama,55,Female,17
Alabama,55,Female,18
Alabama,55,Female,18
Alabama,55,Female,73
Alabama,55,Female,75
Alabama,55,Female,17
Alabama,55,Female,45
Alabama,55,Female,35
Alabama,55,Female,57
Alabama,55,Female,71
Alabama,55,Female,97
Alabama,55,Female,68
Alabama,55,Female,59
Alabama,55,Female,52
Alabama,55,Female,64
Alabama,55,Female,34
Alabama,55,Female,85
Alabama,55,Female,25
Alabama,55,Female,6
Alabama,55,Female,81
Alabama,55,Female,29
Alabama,55,Female,57
Alabama,55,Female,15
Alabama,55,Female,25
Alabama,55,Female,19
Alabama,55,Female,41
Alabama,55,Female,72
Alabama,55,Female,56
Alabama,55,Female,49
Alabama,55,Female,32
Alabama,55,Female,31
Alabama,55,Female,19
Alabama,55,Female,25
Alabama,55,Female,1
Alabama,55,Female,22
Alabama,55,Female,8
Alabama,55,Female,25
Alabama,55,Female,50
Alabama,55,Female,8
Alabama,55,Female,18
Alabama,55,Female,29
Alabama,55,Female,1
Alabama,55,Female,41
Alabama,55,Female,18
Alabama,55,Female,34
Alabama,55,Female,17
Alabama,55,Female,19
Alabama,55,Female,43
Alabama,55,Female,67
Alabama,55,Female,48
Alabama,55,Female,16
Alabama,55,Female,14
Alabama,55,Female,48
Alabama,55,Female,7
Alabama,55,Female,27
Alabama,55,Female,69
Alabama,55,Female,67
Alabama,55,Female,25
Alabama,55,Female,61
Alabama,50,Female,23
Alabama,50,Female,32
Alabama,50,Female,54
Alabama,50,Female,27
Alabama,50,Female,58
Alabama,50,Female,27
Alabama,50,Female,83
Alabama,50,Female,73
Alabama,50,Female,31
Alabama,50,Female,18
Alabama,50,Female,51
Alabama,50,Female,65
Alabama,50,Female,81
Alabama,50,Female,39
Alabama,50,Female,10
Alabama,50,Female,30
Alabama,50,Female,57
Alabama,50,Female,62
Alabama,50,Female,62
Alabama,50,Female,44
Alabama,50,Female,64
Alabama,50,Female,16
Alabama,50,Female,13
Alabama,50,Female,21
Alabama,49,Female,30
Alabama,45,Female,58
Alabama,45,Female,38
Alabama,45,Female,33
Alabama,45,Female,42
Alabama,45,Female,15
Alabama,45,Female,24
Alabama,45,Female,15
Alabama,45,Female,22
Alabama,45,Female,45
Alabama,45,Female,80
Alabama,45,Female,98
Alabama,45,Female,19
Alabama,45,Female,24
Alabama,45,Female,4
Alabama,45,Female,87
Alabama,45,Female,56
Alabama,45,Female,17
Alabama,45,Female,55
Alabama,45,Female,54
Alabama,45,Female,57
Alabama,45,Female,22
Alabama,45,Female,23
Alabama,45,Female,32
Alabama,45,Female,23
Alabama,45,Female,25
Alabama,45,Female,39
Alabama,45,Female,14
Alabama,45,Female,40
Alabama,45,Female,17
Alabama,45,Female,18
Alabama,45,Female,46
Alabama,45,Female,58
Alabama,45,Female,27
Alabama,45,Female,53
Alabama,45,Female,29
Alabama,45,Female,18
Alabama,45,Female,60
Alabama,45,Female,38
Alabama,45,Female,11
Alabama,45,Female,40
Alabama,45,Female,5
Alabama,45,Female,7
Alabama,40,Female,51
Alabama,40,Female,37
Alabama,40,Female,57
Alabama,40,Female,30
Alabama,40,Female,9
Alabama,40,Female,23
Alabama,40,Female,3
Alabama,40,Female,69
Alabama,40,Female,80
Alabama,40,Female,13
Alabama,40,Female,14
